annotation_order,item_id,subject,domain_group,source,question,context,choices,gold_answer_index,gold_answer_text
252,moral_disputes::100,moral_disputes,islamic/moral,mmlu,في الجواب على الاعتراض بأنه غادي يكون غالط منع صناعة وبيع الماكلة الدهنية والمنتوجات متاع التبغ، دو مارنيف كيقول بلي,,الماكلة الدهنية والمنتوجات متاع التبغ موشي ضارين في الحقيقة. ||| مافماش حتى مشكل في الحد من وصول الناس للمنتوجات اللي كتضرهم. ||| الفوايد متاع منع هاذا المنتوجات ماغاديش تفوق التكاليف. |||  كل شي اللي تقال,1,مافماش حتى مشكل في الحد من وصول الناس للمنتوجات اللي كتضرهم.
253,geography::1316,geography,humanities/history,arabic_mmlu,كتركز المنخفضات الجوية فيمنطقة غرب أوروبا وشمال المحيط الأطلسي فيفصلين :,,الشتا والربيع ||| الخريف والشتا ||| الصيف والخريف ||| الربيع والصيف,1,الخريف والشتا
254,general_knowledge::664,general_knowledge,professional/civic,arabic_mmlu,قدّاش من دولة عندها الحق متاع الفيتو فيمجلس الأمن؟,,4 دول ||| 5 دول ||| 6 دول ||| 7 دول,1,5 دول
255,global_facts::88,global_facts,STEM/health,mmlu,حتى لسنة 2017، شكون يقدر يحسب نسبة الأمريكيين اللي يعيشوا في المناطق المدنية؟ ,,62% ||| 72% ||| 82% ||| 92%,2,82%
256,moral_disputes::89,moral_disputes,islamic/moral,mmlu,فييما يخص مشكل الجوع والفقر في العالم، آرثر كيشير بلي سينجر كيتجاهل,,مبادئ المساواة والضرر. ||| مبادئ الصح والمزيان. ||| مبادئ الحقوق والاستحقاق. ||| مبادئ القدرة على المساعدة والرغبات.,2,مبادئ الحقوق والاستحقاق.
257,history::844,history,humanities/history,arabic_mmlu,إكمال الملك عبدالله الثاني دراستو الثانوية فيمدرسة :,,الكلية العلمية الاسلامية ||| ساند إدموند ||| فيكتوريا ||| دير فييلد,3,دير فييلد
258,general_knowledge::781,general_knowledge,professional/civic,arabic_mmlu,شنوّة هي عاصمة جمهورية السينغال؟,,القاهرة. ||| أنقرة. ||| أثينا. ||| داكار.,3,داكار.
259,arabic_language_(general)::151,arabic_language_(general),language,arabic_mmlu,"قرا الفقرة التالية وختار الجواب المناسب ل [فيراغ] اللي غادي يكمل الجملة بشكل صحيح
 المقصود بكلمة اندثروا [فيراغ].",تاريخ العرب كيرجع لآلاف السنين، والمؤرخين قسموهم لتلاتة أنواع هوما العرب البائدة والعرب العاربة والعرب المستعربة، شكون هوما العرب؟؟، أما العرب البائدة: فيهوما كيف شعوب: عاد، وثمود، وجرهم، وسماوهم البائدة خاطر قدام برشا، وفناو قبل الإسلام، أما العرب العاربة فيهوما ولاد قحطان بن عابر من ولاد سام بن نوح، اللي كيتقال بلي هو الأول اللي حكم أرض اليمن ولبس التاج، كيف كيقولو أغلب النسابة، وان فيين ساكنين هو بلاد اليمن، وسماو نسل قحطان القحطانيين، وجاب قحطان - جد عرب الجنوب - ولدو يعرب اللي كيتقال بلي هو الأول اللي خدا العربية لغة متاعو وسماوه الشعراء رب الفصاحة، فيقال واحد منهم: : ما فما كيف قحطان في الكرم والجود ولا كيف ولدو رب الفصاحة يعرب أما العرب المستعربة، ويتقال ليهم العدنانيين، وهوما من نسل إسماعيل بن إبراهيم عليهم السلام، اللي تزوج من رعلة الجرهمية، وتعلم من عندها العربية، فيسماوهم المستعربة؛ خاطر إسماعيل كان يهدر باللغة العبرانية (لغة ما بين النهرين)، وهوما أغلبية العرب اللي ساكنين فيوسط جزيرة العرب وبلاد الحجاز حتى لبادية الشام، وولى نسلهم من العرب، واندمجو فييهم، وولاو هاذا الكلمتين (القحطانيون والعدنانيون) كيعنيو عرب الجنوب وعرب الشمال.,نعسو ||| غابو ||| تخباو ||| ماتو,2,تخباو
260,history::855,history,humanities/history,arabic_mmlu,وحدة من هاذي موشي من البنود متاع مشروع المملكة المتحدة بين الأردن وفلسطين,,المطالبة برجوع اللاجئين الفلسطينيين لبلادهم وتعويضهم ||| رئيس الدولة هو الملك ||| تكون عمان العاصمة المركزية متاع المملكة العربية المتحدة ||| تكون السلطة القضائية المركزية عند محكمة مركزية عليا,0,المطالبة برجوع اللاجئين الفلسطينيين لبلادهم وتعويضهم
261,driving_test::921,driving_test,professional/civic,arabic_mmlu,يحق ليك كدراج باش تجاوز الطوموبيل الي قدامك:,,من جهة ليسر متاعها ||| من جهة ليمن متاعها ||| من أي جهة كانت,0,من جهة ليسر متاعها
262,professional_law::865,professional_law,professional/civic,mmlu,في العطلة متاع الربيع، واحد المدرسة داخلية خلات خاوية ملي مشاو التلاميذ والأساتذة في العطلة. واحد المرشد تربوي بقى في المدرسة خاطر كان خدام على مشروع بحث. من بعد ما خدم حتى لليل، المرشد قرر يدخل لبيت واحد التلميذ من عائلة غنية برشا. المرشد كان كيقلب في البيت متاع التلميذ على شي حاجة غالية باش يسرقها. تحت السرير، لقى واحد الفاليز غالي. المرشد حل الفاليز ولقى فييه ظرف متاع البريد السريع. المرشد كان عارف بلي باباه متاع التلميذ كيصيفط لولدو الفلوس فيظروف البريد السريع. المرشد حل الظرف وشاف فييه برشا متاع البودرة البيضة، وشك بلي هادي هيروين. المرشد عيط للبوليس، وجا واحد البوليسي للمدرسة. المرشد عطى الظرف للبوليسي اللي خداه للكوميسارية. في الكوميسارية، البوليسي حل الظرف وصيفط عينة من بالاكشي للمختبر متاع البوليس. التحاليل أكدات بلي هاديك المادة هي الهيروين. البوليس ما جابوش إذن التفتيش قبل ما يحجزو ويحلو الظرف. من بعد قبطو التلميذ وتهموه بالحيازة غير القانونية لمادة خطيرة مراقبة. المحامي متاع التلميذ قدم طلب باش يحيدو الهيروين من الأدلة. الطلب غالبا غادي يكون,,مقبول، خاطر يلزم البوليس يجيبو إذن قبل ما يحجزو الظرف. ||| مقبول، خاطر يلزم البوليس يجيبو إذن قبل ما يحلو الظرف. ||| مرفوض، خاطر التفتيش دارو شي واحد عادي موشي البوليس. ||| مرفوض، خاطر المرشد، بصفتو موظف في المدرسة، كان نايب على الوالدين.,2,مرفوض، خاطر التفتيش دارو شي واحد عادي موشي البوليس.
263,physics::152,physics,STEM/health,arabic_mmlu," إيلا كان موضع متاع تلاتة د لجسام متشابهين هوما (2،2) ، (- 4 -، 4)  ،( -،5 , 7 )، موضع مركز الكتلة غادي يكون
",,(1 ، - 3) |||  (1 ، 3) |||  (- ،1 3) |||  (- 1 ، - 3),3, (- 1 ، - 3)
264,arabic_language_(general)::270,arabic_language_(general),language,arabic_mmlu,قرا الفقرة هادي وعاود اختار الجواب المناسب ل [فيراغ] اللي غادي يكمل الجملة بشكل صحيح\n بدا ابن بطوطة الرحلات متاعو وهو عندو [فيراغ] .,"فيعصر ما كانوش فييه وسائل النقل الحديثة، قطع ابن بطوطة مسافة وصلات لأكثر من خمسة وسبعين ألف ميل، ودار فييها مئات متاع المدن باش يأرخ ليها ويولي المرجع الأهم لواحد الفترة كبيرة من التاريخ، شكون هو ابن بطوطة؟ تزاد أبو عبد الله محمد بن عبد الله بن إبراهيم الطنجي المعروف بابن بطوطة فيمدينة طنجة المغربية الساحلية، فيعام (705م 1304م)، وان ولد واحد العائلة كتهتم بالعلوم الشرعية، والخدمة في القضاء، عاونوه باش يقرا الشريعة، حتى ولى ابن بطوطة رحالة وفقيه وقاضي ومؤرخ مشهور. كيختلفو الناس في المعلومة الأهم على ""ابن بطوطة""، شي ناس كيقولو بلي خدا الاسم من واحد في العائلة متاعو سميتو بطوطة، وشي ناس كيشوفو – وهادا هو الأرجح – بلي تاخد اللقب من مو اللي كان الاسم الأصلي متاعها ""فيطومة"" وتحرف باش يولي ""بطوطة"" وبقى ملقب بهاد الاسم طول حياتو. بدا ابن بطوطة أول رحلة متاعو فيعام 1325م خارج من طنجة دايز من الجزائر عاد تونس، ومصر، وفلسطين وسوريا ومنها لمكة باش يأدي فيريضة الحج لأول مرة فيحياتو، عاد خرج من مكة للعراق وبلاد الأناضول عاد رجع مرة أخرى لمكة باش يأدي فيريضة الحج للمرة الثانية، عاد گلس فيمكة عامين تلميذ لعلماء متاعها من عام 1328م حتى 1329م، عاد خرج لليمن ومنها لبلاد فيارس، ومنها رجع مرة تالتة للحجاز باش يأدي فيريضة الحج مرة أخرى. عمل ابن بطوطة تلات رحلات طوال بقاو حتى لعام 1354م وانت الرحلة الأخيرة متاعو لبلاد إفريقيا اللي زار فييها بلاد السودان ومالي، وحصل على لقب ""أمير الرحالة العرب""، على حساب المعلومات المهمة اللي عطاها على ثقافات البلدان اللي زارهم في الكتاب متاعو (تحفة النظار فيي غرائب الأمصار وعجائب الأسفار).",خمسطاش عام ||| عشرين عام ||| واحد وعشرين عام ||| واحد وعشرين عام,3,واحد وعشرين عام
