annotation_order,item_id,subject,domain_group,source,question,context,choices,gold_answer_index,gold_answer_text
361,professional_psychology::388,professional_psychology,humanities/history,mmlu,اختبار وندرليك للموظفين هو:,,قياس متاع المهارات الحركية النفسية. ||| قياس متاع المهارات الكتابية. ||| قياس قصير متاع القدرة المعرفية. ||| جرد قصير متاع الاهتمامات.,2,قياس قصير متاع القدرة المعرفية.
362,high_school_statistics::84,high_school_statistics,STEM/health,mmlu,"اناهي جملة من الجمل هاذي تشرح معنى التحيز بشكل صحيح؟|||1. توصف عملية تخلق تقديرات عالية برشا في المعدل ولاّ منخفضة برشا في المعدل.
2. توصف عملية تنتج عينة ما تمثلش المجتمع.
3. توصف نقص في العشوائية في عملية اختيار العينات.
4. توصف عينة ما تمثلش المجتمع.",,كتوصف عملية كتخلق تقديرات عالية برشا في المعدل ولا منخفضة برشا في المعدل. ||| كتوصف عملية كتنتج عينة ما كتمثلش المجتمع. ||| كتوصف نقص في العشوائية فيعملية اختيار العينات. ||| كتوصف عينة ما كتمثلش المجتمع.,0,كتوصف عملية كتخلق تقديرات عالية برشا في المعدل ولا منخفضة برشا في المعدل.
363,islamic_studies::1120,islamic_studies,islamic/moral,arabic_mmlu,"معنى ""تبلى"":",,تخبع ||| تخبا ||| تقرا ||| تكشف,3,تكشف
364,general_knowledge::612,general_knowledge,professional/civic,arabic_mmlu,روى الترمذي وقال حديث حسن أن رسول الله صلى الله عليه وسلم قال: (إن من أحبكم إليّ وأقربكم مني مجلسا يوم القيامة أحاسنكم أخلاقا، وإن أبغضكم إليّ وأبعدكم مني يوم القيامة الثرثارون والمتشدقون والمتفيهقون. قالوا: يا رسول الله، قد علمنا الثرثارون والمتشدقون، فما المتفيهقون؟ قال: .......),,النمامين ||| الكدابين ||| المنانين ||| المتكبرين,3,المتكبرين
365,history::492,history,humanities/history,arabic_mmlu,العام اللي تأسّست فيه إمارة شرق الأردن هو:,,1928 ||| 1929 ||| 1921 ||| 1925,2,1921
366,economics::234,economics,professional/civic,arabic_mmlu,"تبنى البنك المركزي صندوق الحسين للتميز عام 1999 كجزء من مسؤولية المؤسسة المصرفية والمؤسسات المالية تجاه المجتمع، لدعم القطاعات التالية:|||1. المرأة في المجتمعات الريفية
2. التعليم العالي والتعليم في الأردن
3. الوعي المالي في مجال تطوير الأعمال
4. التعليم المالي في بلايص الخدمة",,المرا في المجتمعات القروية ||| التعليم العالي والتعليم في الأردن ||| الوعي المالي فيمجال تطوير الأعمال ||| التعليم المالي فيبلايص الخدمة,1,التعليم العالي والتعليم في الأردن
367,history::510,history,humanities/history,arabic_mmlu,المورد الاقتصادي الرئيسي في الدولة الإسلامية,,الغنيمة ||| الركاز ||| العشور ||| الخراج,3,الخراج
368,history::638,history,humanities/history,arabic_mmlu,المعركة اللخرة بين العباسيين والأمويين هي .... ,,اليرموك ||| الزاب ||| عين جالوت ||| الأندلس,1,الزاب
369,security_studies::88,security_studies,professional/civic,mmlu,"بأي طرق ينجّم يتهدد المجتمع؟|||1. المجتمعات تتهدد كي يكون تراثها اللغوي وتقاليدها تحت الهجوم. عدم القدرة على استخدام وتطوير اللغة التقليدية يعني تدمير المجتمع.
2. التهديدات للأمن المجتمعي موجودة كي يشوف المجتمع هويتو الجماعية محل تساؤل. الظروف هاذي تشمل قمع التعبير والتدخل في قدرة المجتمع على إعادة إنتاج روحو عبر الأجيال.
3. التهديدات العسكرية للمجتمعات في شكل عدوان خارجي، بشكل أساسي من خلال سياسات تقليل السكان بهدف منع الهويات الجماعية من إعادة إنتاج روحها عبر الأجيال.
4. تدفق الهجرة لدولة مستقبلة يأدي لتغيير في تركيبة السكان وينتج عنه منافسة أفقية أو عمودية. الشي هذا موش تهديد مباشر للبقاء أما جزء من عمليات تطورية أوسع للهوية ما يتنجمش التحكم فيها.",,المجتمعات كتهدد منين كيكون التراث اللغوي والتقاليد متاعها تحت الهجوم. عدم القدرة على استخدام وتطوير اللغة التقليدية كيعني تدمير المجتمع. ||| التهديدات للأمن المجتمعي كاينين منين يشوف المجتمع الهوية الجماعية متاعو تحت السؤال. هاذا الظروف كتشمل قمع التعبير والتدخل فيي قدرة المجتمع على إعادة إنتاج راسو عبر الأجيال. ||| التهديدات العسكرية للمجتمعات على شكل عدوان خارجي، بشكل أساسي من خلال سياسات تقليل السكان بهدف منع الهويات الجماعية من إعادة إنتاج راسها عبر الأجيال. ||| تدفق الهجرة لدولة مستقبلة كيأدي لتغيير فيي تركيبة السكان مما كينتج عنه منافسة أفقية أو عمودية. هادشي موشي تهديد مباشر للبقاء أما جزء من عمليات تطورية أوسع للهوية ما يمكنش التحكم فييها.,1,التهديدات للأمن المجتمعي كاينين منين يشوف المجتمع الهوية الجماعية متاعو تحت السؤال. هاذا الظروف كتشمل قمع التعبير والتدخل فيي قدرة المجتمع على إعادة إنتاج راسو عبر الأجيال.
370,islamic_studies::1483,islamic_studies,islamic/moral,arabic_mmlu,غار حراء موجود في:,,المدينة ||| مكة ||| القدس,1,مكة
371,philosophy::76,philosophy,humanities/history,mmlu,"فيلو يقول اللي التشبيه اللي خدم بيه كليانتيس باش يدافع على رأيو هو _____.|||1. معقد برشا
2. ضعيف
3. قوي
4. موش مبني على طريقة تفكير مشروعة",,معقد برشا ||| ضعيف ||| قوي ||| موشي مبني على طريقة تفكير مشروعة,1,ضعيف
372,philosophy::48,philosophy,humanities/history,mmlu,"بـ""الحركة الحيوانية""، هوبز يقصد:|||1. العمليات اللاإرادية كيما دقات القلب والتنفس.
2. السلوك الغريزي، كيما رضاعة الصغار.
3. السلوك غير العقلاني.
4. كل السلوك الإرادي.",,العمليات اللاإرادية كيف دقات القلب والتنفس. ||| السلوك الغريزي، كيف الرضاعة متاع الصغار. ||| السلوك الغير عقلاني. ||| كل السلوك الإرادي.,3,كل السلوك الإرادي.
373,biology::43,biology,STEM/health,arabic_mmlu,"كي نرفعوا كعب الرجل:|||1. تنبسط العضلة التوأمية
2. تنقبض عضلة كرش الساق
3. يتقطع وتر أخيل
4. الزوز أجوبة الأخرين",,كتنبسط العضلة التوأمية ||| كتنقبض عضلة كرش الساق ||| كيتقطع وتر أخيل ||| زوز جوابات لخرين,1,كتنقبض عضلة كرش الساق
374,professional_law::875,professional_law,professional/civic,mmlu,"مول دار حب يصبغ دارو. اتصل ببرشا صباغين في منطقتو وطلب منهم يبعثولو عروضهم باش يعملوا الخدمة. توصل مول الدار بـ10 عروض. التسعة الأولى كانوا يعرضوا يصبغوا الدار بمبالغ ما بين 10,000 و12,500 دولار. العرض العاشر تبعث بالتلغراف وكان لازمو يكون بـ10,000 دولار. أما شركة التلغراف عملت غلطة وبعثت العرض بـ1,000 دولار. قبل مول الدار العرض العاشر في الحين، أما الصباغ العاشر رفض يعمل الخدمة. أحسن دفاع للصباغ العاشر في دعوى خرق العقد من طرف مول الدار باش يكون:|||1. اللي مول الدار كان لازمو يعرف اللي فما غلطة في الإرسال، بسبب الفرق الكبير بين عرضو والعروض الأخرى.
2. اللي شركة التلغراف لازمها تكون مسؤولة كمقاول مستقل.
3. اللي مول الدار كان عندو واجب إيجابي باش يتحقق من جميع العروض المقدمة.
4. اللي الغلطة خلات العقد غير معقول.",,أن مول الدار كان خاصو يعرف بلي فما غلطة في الإرسال، بسباب الفرق الكبير بين العرض متاعو والعروض الأخرى. ||| أن شركة التلغراف خاصها تكون مسؤولة كمقاول مستقل. ||| أن مول الدار كان عندو واجب إيجابي باش يتحقق من جميع العروض المقدمة. ||| أن الغلطة خلات العقد غير معقول.,0,أن مول الدار كان خاصو يعرف بلي فما غلطة في الإرسال، بسباب الفرق الكبير بين العرض متاعو والعروض الأخرى.
