annotation_order,item_id,subject,domain_group,source,question,context,choices,gold_answer_index,gold_answer_text
360,professional_law::1340,professional_law,professional/civic,mmlu,"دولة تفرض ضريبة على الدخل الصافي محسوبة حسب القانون الفيدرالي. الفصل 22 من قانون الإصلاح متاع المدينة لعام 2010، اللي يبدا تنفيذو في غرة جانفي 2010، يقول: ""أي والد ولاّ وصي مسؤول ماليا على تعليم صغيرو ينجّم يطلب خصم ضريبي مباشر من الضريبة على دخلو يساوي مبلغ الرسوم الدراسية متاع ولد ولاّ أولاد في سن الثانوي اللي ما يقراوش في ثانوية عمومية."" بنود أخرى تعرّف ""الرسوم الدراسية"" بشكل واسع أما تحدد الخصم كان للرسوم المدفوعة للمدارس اللي تلبي المتطلبات التعليمية اللي حددتها الدولة. في غرة ديسمبر 2009، والدين زوز تلامذة يقراو في ثانوية عمومية في الدولة رفعوا دعوى قضائية للحصول على حكم تصريحي وأمر قضائي في المحكمة الفيدرالية، وادّعاو اللي الفصل 22 يخرق بند تأسيس الدين في التعديل الأول. المحكمة الفيدرالية على الأرجح باش:",,ترفض الدعوى، خاطر القضية تتعلق بمسألة سياسية. ||| ترفض الدعوى، خاطر المدعين ما عندهمش الصفة كدافعي ضرائب. ||| ترفض الدعوى، خاطر القضية ما وصلتش للنضج. ||| ترفض الدعوى، خاطر القضايا اللي يتم التقاضي فيها ولات بلا فائدة.,2,ترفض الدعوى، خاطر القضية ما وصلتش للنضج.
361,professional_psychology::388,professional_psychology,humanities/history,mmlu,اختبار وندرليك للموظفين هو:,,قياس متاع المهارات الحركية النفسية. ||| قياس متاع المهارات الكتابية. ||| قياس قصير متاع القدرة المعرفية. ||| جرد قصير متاع الاهتمامات.,2,قياس قصير متاع القدرة المعرفية.
362,high_school_statistics::84,high_school_statistics,STEM/health,mmlu,اناهي جملة من الجمل هاذي تشرح معنى التحيز بشكل صحيح؟,,توصف عملية تخلق تقديرات عالية برشا في المعدل ولاّ منخفضة برشا في المعدل. ||| توصف عملية تنتج عينة ما تمثلش المجتمع. ||| توصف نقص في العشوائية في عملية اختيار العينات. ||| توصف عينة ما تمثلش المجتمع.,0,توصف عملية تخلق تقديرات عالية برشا في المعدل ولاّ منخفضة برشا في المعدل.
363,islamic_studies::1120,islamic_studies,islamic/moral,arabic_mmlu,"معنى ""تبلى"":",,تخبع ||| تخبا ||| تقرا ||| تكشف,3,تكشف
364,general_knowledge::612,general_knowledge,professional/civic,arabic_mmlu,روى الترمذي وقال حديث حسن أن رسول الله صلى الله عليه وسلم قال: (إن من أحبكم إليّ وأقربكم مني مجلسا يوم القيامة أحاسنكم أخلاقا، وإن أبغضكم إليّ وأبعدكم مني يوم القيامة الثرثارون والمتشدقون والمتفيهقون. قالوا: يا رسول الله، قد علمنا الثرثارون والمتشدقون، فما المتفيهقون؟ قال: .......),,النمامين ||| الكدابين ||| المنانين ||| المتكبرين,3,المتكبرين
365,history::492,history,humanities/history,arabic_mmlu,العام اللي تأسّست فيه إمارة شرق الأردن هو:,,1928 ||| 1929 ||| 1921 ||| 1925,2,1921
366,economics::234,economics,professional/civic,arabic_mmlu,تبنى البنك المركزي صندوق الحسين للتميز عام 1999 كجزء من مسؤولية المؤسسة المصرفية والمؤسسات المالية تجاه المجتمع، لدعم القطاعات التالية:,,المرأة في المجتمعات الريفية ||| التعليم العالي والتعليم في الأردن ||| الوعي المالي في مجال تطوير الأعمال ||| التعليم المالي في بلايص الخدمة,1,التعليم العالي والتعليم في الأردن
367,history::510,history,humanities/history,arabic_mmlu,المورد الاقتصادي الرئيسي في الدولة الإسلامية,,الغنيمة ||| الركاز ||| العشور ||| الخراج,3,الخراج
368,history::638,history,humanities/history,arabic_mmlu,المعركة اللخرة بين العباسيين والأمويين هي .... ,,اليرموك ||| الزاب ||| عين جالوت ||| الأندلس,1,الزاب
369,security_studies::88,security_studies,professional/civic,mmlu,بأي طرق ينجّم يتهدد المجتمع؟,,المجتمعات تتهدد كي يكون تراثها اللغوي وتقاليدها تحت الهجوم. عدم القدرة على استخدام وتطوير اللغة التقليدية يعني تدمير المجتمع. ||| التهديدات للأمن المجتمعي موجودة كي يشوف المجتمع هويتو الجماعية محل تساؤل. الظروف هاذي تشمل قمع التعبير والتدخل في قدرة المجتمع على إعادة إنتاج روحو عبر الأجيال. ||| التهديدات العسكرية للمجتمعات في شكل عدوان خارجي، بشكل أساسي من خلال سياسات تقليل السكان بهدف منع الهويات الجماعية من إعادة إنتاج روحها عبر الأجيال. ||| تدفق الهجرة لدولة مستقبلة يأدي لتغيير في تركيبة السكان وينتج عنه منافسة أفقية أو عمودية. الشي هذا موش تهديد مباشر للبقاء أما جزء من عمليات تطورية أوسع للهوية ما يتنجمش التحكم فيها.,1,التهديدات للأمن المجتمعي موجودة كي يشوف المجتمع هويتو الجماعية محل تساؤل. الظروف هاذي تشمل قمع التعبير والتدخل في قدرة المجتمع على إعادة إنتاج روحو عبر الأجيال.
370,islamic_studies::1483,islamic_studies,islamic/moral,arabic_mmlu,غار حراء موجود في:,,المدينة ||| مكة ||| القدس,1,مكة
371,philosophy::76,philosophy,humanities/history,mmlu,فيلو يقول اللي التشبيه اللي خدم بيه كليانتيس باش يدافع على رأيو هو _____.,,معقد برشا ||| ضعيف ||| قوي ||| موش مبني على طريقة تفكير مشروعة,1,ضعيف
372,philosophy::48,philosophy,humanities/history,mmlu,"بـ""الحركة الحيوانية""، هوبز يقصد:",,العمليات اللاإرادية كيما دقات القلب والتنفس. ||| السلوك الغريزي، كيما رضاعة الصغار. ||| السلوك غير العقلاني. ||| كل السلوك الإرادي.,3,كل السلوك الإرادي.
373,biology::43,biology,STEM/health,arabic_mmlu,كي نرفعوا كعب الرجل:,,تنبسط العضلة التوأمية ||| تنقبض عضلة كرش الساق ||| يتقطع وتر أخيل ||| الزوز أجوبة الأخرين,1,تنقبض عضلة كرش الساق
374,professional_law::875,professional_law,professional/civic,mmlu,"مول دار حب يصبغ دارو. اتصل ببرشا صباغين في منطقتو وطلب منهم يبعثولو عروضهم باش يعملوا الخدمة. توصل مول الدار بـ10 عروض. التسعة الأولى كانوا يعرضوا يصبغوا الدار بمبالغ ما بين 10,000 و12,500 دولار. العرض العاشر تبعث بالتلغراف وكان لازمو يكون بـ10,000 دولار. أما شركة التلغراف عملت غلطة وبعثت العرض بـ1,000 دولار. قبل مول الدار العرض العاشر في الحين، أما الصباغ العاشر رفض يعمل الخدمة. أحسن دفاع للصباغ العاشر في دعوى خرق العقد من طرف مول الدار باش يكون:",,اللي مول الدار كان لازمو يعرف اللي فما غلطة في الإرسال، بسبب الفرق الكبير بين عرضو والعروض الأخرى. ||| اللي شركة التلغراف لازمها تكون مسؤولة كمقاول مستقل. ||| اللي مول الدار كان عندو واجب إيجابي باش يتحقق من جميع العروض المقدمة. ||| اللي الغلطة خلات العقد غير معقول.,0,اللي مول الدار كان لازمو يعرف اللي فما غلطة في الإرسال، بسبب الفرق الكبير بين عرضو والعروض الأخرى.
375,sociology::167,sociology,humanities/history,mmlu,واحد من المشاكل الأخلاقية متاع الملاحظة بالمشاركة السرية هي:,,ما تنجمش تكتب ملاحظات ميدانية شاملة ولاّ تسجل المحادثات ||| تخدع الناس المدروسين على سبب وجودك ||| تلاحظ الناس خارج بيئتهم الطبيعية ||| تعرض المشاركين للضرر الجسدي,1,تخدع الناس المدروسين على سبب وجودك
376,moral_disputes::243,moral_disputes,islamic/moral,mmlu,رسالة يقول ناثانسون اللي نجموا نبعثوها بإلغاء عقوبة الإعدام هي أننا:,,نحترموا كرامة الحياة البشرية. ||| فما عقوبات أسوأ من الموت. ||| ما فماش عقوبة متناسبة مع القتل. ||| حتى وحدة من هاذم,0,نحترموا كرامة الحياة البشرية.
